Cause,Type,Year,Data Redundancy, Total Deaths , Source , Page at Source , Source URL ,Teks,Teks2,Catatan
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,1, 184 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2011 :: 184,Rabies - Lyssa Tahun 2011,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,1, 137 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2012 :: 137,Rabies - Lyssa Tahun 2012,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,1, 119 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2013 :: 119,Rabies - Lyssa Tahun 2013,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,1, 98 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2014 :: 98,Rabies - Lyssa Tahun 2014,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,1, 118 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2015 :: 118,Rabies - Lyssa Tahun 2015,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,1, 99 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2016 :: 99,Rabies - Lyssa Tahun 2016,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,1, 108 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2017 :: 108,Rabies - Lyssa Tahun 2017,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,1, 111 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2018 :: 111,Rabies - Lyssa Tahun 2018,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2019,1, 115 , Profil Kesehatan Indonesia Tahun 2019 ,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2019 :: 115,Rabies - Lyssa Tahun 2019,
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2020,1, 40 , Profil Kesehatan Indonesia Tahun 2020 ,205,,Jumlah Korban Jiwa Akibat Rabies - Lyssa di RI Thn 2020 :: 40,Rabies - Lyssa Tahun 2020,
Rubella,Bencana Non Alam dan Penyakit,2006,1, -   , Profil Kesehatan Indonesia Tahun 2006 ,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Rubella di RI Thn 2006 :: 0,Rubella Tahun 2006,
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2005,1," 2,745 ", Profil Kesehatan Indonesia Tahun 2005 ,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Sebab Luar Morbiditas & Mortalitas di RI Thn 2005 :: 2745,Sebab Luar Morbiditas & Mortalitas Tahun 2005,
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2006,1," 1,010 ", Profil Kesehatan Indonesia Tahun 2007 ,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,Jumlah Korban Jiwa Akibat Sebab Luar Morbiditas & Mortalitas di RI Thn 2006 :: 1010,Sebab Luar Morbiditas & Mortalitas Tahun 2006,
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2008,1," 2,046 ", Profil Kesehatan Indonesia Tahun 2008 ,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,Jumlah Korban Jiwa Akibat Sebab Luar Morbiditas & Mortalitas di RI Thn 2008 :: 2046,Sebab Luar Morbiditas & Mortalitas Tahun 2008,
Septisemia,Bencana Non Alam dan Penyakit,2004,1," 2,369 ", Profil Kesehatan Indonesia Tahun 2004 ,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,Jumlah Korban Jiwa Akibat Septisemia di RI Thn 2004 :: 2369,Septisemia Tahun 2004,
Septisemia,Bencana Non Alam dan Penyakit,2005,1," 3,065 ", Profil Kesehatan Indonesia Tahun 2005 ,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Septisemia di RI Thn 2005 :: 3065,Septisemia Tahun 2005,
Septisemia,Bencana Non Alam dan Penyakit,2006,1," 2,539 ", Profil Kesehatan Indonesia Tahun 2007 ,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,Jumlah Korban Jiwa Akibat Septisemia di RI Thn 2006 :: 2539,Septisemia Tahun 2006,
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2004,1," 4,215 ", Profil Kesehatan Indonesia Tahun 2004 ,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,Jumlah Korban Jiwa Akibat Stroke tidak menyebut pendarahan atau infark di RI Thn 2004 :: 4215,Stroke tidak menyebut pendarahan atau infark Tahun 2004,
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2005,1," 4,692 ", Profil Kesehatan Indonesia Tahun 2005 ,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Stroke tidak menyebut pendarahan atau infark di RI Thn 2005 :: 4692,Stroke tidak menyebut pendarahan atau infark Tahun 2005,
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2006,1," 4,377 ", Profil Kesehatan Indonesia Tahun 2007 ,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,Jumlah Korban Jiwa Akibat Stroke tidak menyebut pendarahan atau infark di RI Thn 2006 :: 4377,Stroke tidak menyebut pendarahan atau infark Tahun 2006,
Tanah Longsor,Bencana Alam,2005,1, 170 , Profil Kesehatan Indonesia Tahun 2005 ,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2005 :: 170,Tanah Longsor Tahun 2005,
Tanah Longsor,Bencana Alam,2006,1, 123 , Profil Kesehatan Indonesia Tahun 2006 ,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2006 :: 123,Tanah Longsor Tahun 2006,
Tanah Longsor,Bencana Alam,2007,1, 46 , Profil Kesehatan Indonesia Tahun 2007 ,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2007 :: 46,Tanah Longsor Tahun 2007,
Tanah Longsor,Bencana Alam,2008,1, 103 , Profil Kesehatan Indonesia Tahun 2008 ,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2008 :: 103,Tanah Longsor Tahun 2008,
Tanah Longsor,Bencana Alam,2009,1, 73 , Profil Kesehatan Indonesia Tahun 2009 ,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2009 :: 73,Tanah Longsor Tahun 2009,
Tanah Longsor,Bencana Alam,2010,1, 131 , Profil Kesehatan Indonesia Tahun 2010 ,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2010 :: 131,Tanah Longsor Tahun 2010,
Tanah Longsor,Bencana Alam,2011,1, 84 , Profil Kesehatan Indonesia Tahun 2011 ,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2011 :: 84,Tanah Longsor Tahun 2011,
Tanah Longsor,Bencana Alam,2012,1, 54 , Profil Kesehatan Indonesia Tahun 2012 ,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2012 :: 54,Tanah Longsor Tahun 2012,
Tanah Longsor,Bencana Alam,2015,1, 96 , Profil Kesehatan Indonesia Tahun 2015 ,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2015 :: 96,Tanah Longsor Tahun 2015,
Tanah Longsor,Bencana Alam,2016,1, 168 , Profil Kesehatan Indonesia Tahun 2016 ,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2016 :: 168,Tanah Longsor Tahun 2016,
Tanah Longsor,Bencana Alam,2017,1, 16 , Profil Kesehatan Indonesia Tahun 2017 ,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2017 :: 16,Tanah Longsor Tahun 2017,
Tanah Longsor,Bencana Alam,2018,1, 23 , Profil Kesehatan Indonesia Tahun 2018 ,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2018 :: 23,Tanah Longsor Tahun 2018,
Tanah Longsor,Bencana Alam,2019,1, 34 , Profil Kesehatan Indonesia Tahun 2019 ,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2019 :: 34,Tanah Longsor Tahun 2019,
Tanah Longsor,Bencana Alam,2020,1, 20 , Profil Kesehatan Indonesia Tahun 2020 ,190,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,Jumlah Korban Jiwa Akibat Tanah Longsor di RI Thn 2020 :: 20,Tanah Longsor Tahun 2020,
TB Paru,Bencana Non Alam dan Penyakit,2008,1," 3,271 ", Profil Kesehatan Indonesia Tahun 2009 ,Lampiran 3.10,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,Jumlah Korban Jiwa Akibat TB Paru di RI Thn 2008 :: 3271,TB Paru Tahun 2008,
TB Paru BTA Positif,Bencana Non Alam dan Penyakit,2009,1," 3,282 ", Profil Kesehatan Indonesia Tahun 2010 ,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,Jumlah Korban Jiwa Akibat TB Paru BTA Positif di RI Thn 2009 :: 3282,TB Paru BTA Positif Tahun 2009,
Tersambar Petir,Bencana Alam,2011,1, 1 , Profil Kesehatan Indonesia Tahun 2011 ,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,Jumlah Korban Jiwa Akibat Tersambar Petir di RI Thn 2011 :: 1,Tersambar Petir Tahun 2011,
Tersambar Petir,Bencana Alam,2012,1, 6 , Profil Kesehatan Indonesia Tahun 2012 ,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,Jumlah Korban Jiwa Akibat Tersambar Petir di RI Thn 2012 :: 6,Tersambar Petir Tahun 2012,
Tetanus,Bencana Non Alam dan Penyakit,2005,1, 43 , Profil Kesehatan Indonesia Tahun 2005 ,Lampiran 3.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Tetanus di RI Thn 2005 :: 43,Tetanus Tahun 2005,
Tetanus,Bencana Non Alam dan Penyakit,2006,1, 18 , Profil Kesehatan Indonesia Tahun 2006 ,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus di RI Thn 2006 :: 18,Tetanus Tahun 2006,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2000,1, 183 , Profil Kesehatan Indonesia Tahun 2006 ,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2000 :: 183,Tetanus Neonatorium Tahun 2000,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2001,1, 100 , Profil Kesehatan Indonesia Tahun 2006 ,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2001 :: 100,Tetanus Neonatorium Tahun 2001,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2002,1, 91 , Profil Kesehatan Indonesia Tahun 2006 ,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2002 :: 91,Tetanus Neonatorium Tahun 2002,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2003,1, 98 , Profil Kesehatan Indonesia Tahun 2006 ,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2003 :: 98,Tetanus Neonatorium Tahun 2003,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2004,1, 42 , Profil Kesehatan Indonesia Tahun 2004 ,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2004 :: 42,Tetanus Neonatorium Tahun 2004,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2005,1, 82 , Profil Kesehatan Indonesia Tahun 2005 ,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2005 :: 82,Tetanus Neonatorium Tahun 2005,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2006,1, 46 , Profil Kesehatan Indonesia Tahun 2006 ,40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2006 :: 46,Tetanus Neonatorium Tahun 2006,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2007,1, 74 , Profil Kesehatan Indonesia Tahun 2007 ,Lampiran 3.16b,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2007 :: 74,Tetanus Neonatorium Tahun 2007,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2008,1, 100 , Profil Kesehatan Indonesia Tahun 2008 ,Lampiran 3.16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2008 :: 100,Tetanus Neonatorium Tahun 2008,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2009,1, 76 , Profil Kesehatan Indonesia Tahun 2009 ,45,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2009 :: 76,Tetanus Neonatorium Tahun 2009,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2010,1, 84 , Profil Kesehatan Indonesia Tahun 2010 ,Lampiran 3.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2010 :: 84,Tetanus Neonatorium Tahun 2010,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2011,1, 69 , Profil Kesehatan Indonesia Tahun 2011 ,Lampiran 3.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2011 :: 69,Tetanus Neonatorium Tahun 2011,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2012,1, 59 , Profil Kesehatan Indonesia Tahun 2012 ,Lampiran 3.21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2012 :: 59,Tetanus Neonatorium Tahun 2012,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2013,1, 42 , Profil Kesehatan Indonesia Tahun 2013 ,Lampiran 6.18,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2013 :: 42,Tetanus Neonatorium Tahun 2013,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2014,1, 54 , Profil Kesehatan Indonesia Tahun 2014 ,Lampiran 6.15,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2014 :: 54,Tetanus Neonatorium Tahun 2014,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2015,1, 27 , Profil Kesehatan Indonesia Tahun 2015 ,Lampiran 6.15,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2015 :: 27,Tetanus Neonatorium Tahun 2015,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2016,1, 14 , Profil Kesehatan Indonesia Tahun 2016 ,Lampiran 6.18,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2016 :: 14,Tetanus Neonatorium Tahun 2016,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2017,1, 14 , Profil Kesehatan Indonesia Tahun 2017 ,Lampiran 6.21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2017 :: 14,Tetanus Neonatorium Tahun 2017,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2018,1, 4 , Profil Kesehatan Indonesia Tahun 2018 ,Lampiran 6.22,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2018 :: 4,Tetanus Neonatorium Tahun 2018,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2019,1, 2 , Profil Kesehatan Indonesia Tahun 2019 ,Lampiran 62.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2019 :: 2,Tetanus Neonatorium Tahun 2019,
Tetanus Neonatorium,Bencana Non Alam dan Penyakit,2020,1, 2 , Profil Kesehatan Indonesia Tahun 2020 ,Lampiran 62.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,Jumlah Korban Jiwa Akibat Tetanus Neonatorium di RI Thn 2020 :: 2,Tetanus Neonatorium Tahun 2020,
Tsunami,Bencana Alam,2011,1, 2 , Profil Kesehatan Indonesia Tahun 2011 ,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,Jumlah Korban Jiwa Akibat Tsunami di RI Thn 2011 :: 2,Tsunami Tahun 2011,
Tsunami,Bencana Alam,2018,1, 431 , Profil Kesehatan Indonesia Tahun 2018 ,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,Jumlah Korban Jiwa Akibat Tsunami di RI Thn 2018 :: 431,Tsunami Tahun 2018,
Tsunami,Bencana Alam,2019,1, -   , Profil Kesehatan Indonesia Tahun 2019 ,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,Jumlah Korban Jiwa Akibat Tsunami di RI Thn 2019 :: 0,Tsunami Tahun 2019,
